"study","impostor","subject","age","gender","education","item_number","load_acc","load_rt","slow","to_exclude","conflict","response_stage","accuracy","resp_cat","RT","conf","conf_rt"
"1","strong","1_8",34,2,2,7,1,2.898,0,0,"C","b",0,1,6.452,100,2.004
"1","strong","1_8",34,2,2,8,1,1.501,0,0,"C","a",0,1,1.091,25,1.939
"1","strong","1_8",34,2,2,8,1,1.501,0,0,"C","b",1,3,16.509,100,1.977
"1","strong","1_8",34,2,2,9,1,3.501,1,1,"C","a",0,NA,5.008,NA,NA
"1","strong","1_8",34,2,2,9,1,3.501,1,1,"C","b",0,1,1.849,100,2.586
"1","strong","1_8",34,2,2,10,1,2.797,0,0,"NC","a",1,1,1.128,25,1.851
"1","strong","1_8",34,2,2,10,1,2.797,0,0,"NC","b",1,1,7.303,100,2.234
"1","strong","1_8",34,2,2,11,1,1.999,0,0,"C","a",1,3,1.632,25,2.416
"1","strong","1_8",34,2,2,11,1,1.999,0,0,"C","b",0,1,6.58,100,1.755
"1","strong","1_8",34,2,2,12,1,2.138,0,0,"NC","a",0,2,1.359,25,5.382
"1","strong","1_8",34,2,2,12,1,2.138,0,0,"NC","b",1,1,4.642,100,2.165
"1","strong","1_8",34,2,2,13,1,3.164,0,0,"NC","a",0,2,2.801,25,2.195
"1","strong","1_8",34,2,2,13,1,3.164,0,0,"NC","b",1,1,2.63,100,2.071
"1","strong","1_8",34,2,2,14,1,2.593,0,0,"NC","a",0,2,1.259,25,2.053
"1","strong","1_8",34,2,2,14,1,2.593,0,0,"NC","b",1,1,3.777,100,1.782
"1","strong","1_8",34,2,2,15,0,2.901,0,1,"NC","a",0,2,1.314,25,4.58
"1","strong","1_8",34,2,2,15,0,2.901,0,1,"NC","b",1,1,3.802,100,2.371
"1","strong","1_8",34,2,2,16,0,5.04,0,1,"C","a",0,1,2.556,100,2.104
"1","strong","1_8",34,2,2,16,0,5.04,0,1,"C","b",0,1,3.788,100,2.394
"1","strong","1_8",34,2,2,17,1,2.08,0,0,"C","a",0,1,1.019,25,2.474
"1","strong","1_8",34,2,2,17,1,2.08,0,0,"C","b",0,1,4.297,100,1.975
"1","strong","1_8",34,2,2,18,1,1.357,0,0,"C","a",0,2,1.159,25,1.727
"1","strong","1_8",34,2,2,18,1,1.357,0,0,"C","b",0,1,8.576,25,1.982
"1","strong","1_8",34,2,2,19,1,1.959,0,0,"NC","a",0,2,3.442,25,1.931
"1","strong","1_8",34,2,2,19,1,1.959,0,0,"NC","b",0,3,8.025,100,2.322
"1","strong","1_8",34,2,2,20,1,1.602,0,0,"NC","a",1,1,1.565,25,2.45
"1","strong","1_8",34,2,2,20,1,1.602,0,0,"NC","b",1,1,3.902,100,1.766
"1","strong","1_9",24,2,3,1,0,1.786,0,1,"NC","a",1,1,4.91,100,2.602
"1","strong","1_9",24,2,3,1,0,1.786,0,1,"NC","b",1,1,2.124,100,1.389
"1","strong","1_9",24,2,3,2,1,1.233,1,1,"C","a",0,NA,5.007,NA,NA
"1","strong","1_9",24,2,3,2,1,1.233,1,1,"C","b",1,3,1.352,50,6.087
"1","strong","1_9",24,2,3,3,1,1.3,0,0,"NC","a",0,4,3.946,0,2.374
"1","strong","1_9",24,2,3,3,1,1.3,0,0,"NC","b",0,4,1.149,0,1.643
"1","strong","1_9",24,2,3,4,1,3.422,1,1,"C","a",0,NA,5.106,NA,NA
"1","strong","1_9",24,2,3,4,1,3.422,1,1,"C","b",0,4,4.491,0,2.663
"1","strong","1_9",24,2,3,5,1,3.145,0,0,"C","a",0,1,3.631,100,1.331
"1","strong","1_9",24,2,3,5,1,3.145,0,0,"C","b",0,1,1.835,100,1.245
"1","strong","1_9",24,2,3,6,1,1.165,0,0,"NC","a",1,1,3.827,100,7.381
"1","strong","1_9",24,2,3,6,1,1.165,0,0,"NC","b",1,1,2.712,100,1.945
"1","strong","1_9",24,2,3,7,1,1.242,0,0,"NC","a",1,1,2.777,100,1.585
"1","strong","1_9",24,2,3,7,1,1.242,0,0,"NC","b",1,1,1.308,100,1.247
"1","strong","1_9",24,2,3,8,1,0.828,0,0,"NC","a",1,1,4.217,50,2.359
"1","strong","1_9",24,2,3,8,1,0.828,0,0,"NC","b",0,4,7.499,50,1.428
"1","strong","1_9",24,2,3,9,1,2.746,0,0,"NC","a",1,1,3.241,100,1.967
"1","strong","1_9",24,2,3,9,1,2.746,0,0,"NC","b",1,1,1.599,100,1.088
"1","strong","1_9",24,2,3,10,1,3.789,0,0,"C","a",0,4,4.736,0,3.616
"1","strong","1_9",24,2,3,10,1,3.789,0,0,"C","b",0,4,4.795,0,4.486
"1","strong","1_9",24,2,3,11,1,2.41,0,0,"NC","a",1,1,3.452,100,1.233
"1","strong","1_9",24,2,3,11,1,2.41,0,0,"NC","b",1,1,0.869,100,0.907
"1","strong","1_9",24,2,3,12,1,2.933,0,0,"C","a",0,1,2.945,100,1.725
"1","strong","1_9",24,2,3,12,1,2.933,0,0,"C","b",0,1,1.454,100,1.916
"1","strong","1_9",24,2,3,13,1,1.221,0,0,"C","a",0,1,3.444,50,2.299
"1","strong","1_9",24,2,3,13,1,1.221,0,0,"C","b",0,1,1.496,50,2.552
"1","strong","1_9",24,2,3,14,1,1.717,0,0,"C","a",0,1,2.72,100,1.704
"1","strong","1_9",24,2,3,14,1,1.717,0,0,"C","b",0,1,0.796,100,1.254
"1","strong","1_9",24,2,3,15,1,0,0,0,"C","a",0,1,2.979,100,5
"1","strong","1_9",24,2,3,15,1,0,0,0,"C","b",0,1,12.863,100,3.074
"1","strong","1_9",24,2,3,16,1,1.068,0,0,"NC","a",1,1,3.344,100,1.705
"1","strong","1_9",24,2,3,16,1,1.068,0,0,"NC","b",1,1,1.4,100,1.357
"1","strong","1_9",24,2,3,17,1,2.358,0,0,"NC","a",1,1,2.67,100,0.994
"1","strong","1_9",24,2,3,17,1,2.358,0,0,"NC","b",1,1,8.024,100,1.434
"1","strong","1_9",24,2,3,18,1,0.547,0,0,"NC","a",1,1,4.291,80,5.326
"1","strong","1_9",24,2,3,18,1,0.547,0,0,"NC","b",1,1,2.892,80,2.128
"1","strong","1_9",24,2,3,19,1,1.496,0,0,"C","a",0,1,3.994,100,1.702
"1","strong","1_9",24,2,3,19,1,1.496,0,0,"C","b",0,1,1.46,100,1.522
"1","strong","1_9",24,2,3,20,1,0.885,0,0,"C","a",0,1,2.627,100,1.705
"1","strong","1_9",24,2,3,20,1,0.885,0,0,"C","b",0,1,1.339,100,1.53
"1","strong","1_10",39,2,3,1,0,2.236,0,1,"NC","a",1,1,4.836,100,1.712
"1","strong","1_10",39,2,3,1,0,2.236,0,1,"NC","b",1,1,0.724,100,1.372
"1","strong","1_10",39,2,3,2,1,2.001,0,0,"C","a",1,3,3.508,100,1.652
"1","strong","1_10",39,2,3,2,1,2.001,0,0,"C","b",1,3,1.394,100,1.341
"1","strong","1_10",39,2,3,3,1,0.819,0,0,"NC","a",1,1,2.656,100,1.61
"1","strong","1_10",39,2,3,3,1,0.819,0,0,"NC","b",1,1,2.097,100,1.568
"1","strong","1_10",39,2,3,4,1,1.128,0,0,"C","a",1,3,3.873,100,1.805
"1","strong","1_10",39,2,3,4,1,1.128,0,0,"C","b",1,3,3.002,100,1.517
"1","strong","1_10",39,2,3,5,1,1.215,0,0,"C","a",0,1,3.021,100,1.584
"1","strong","1_10",39,2,3,5,1,1.215,0,0,"C","b",0,1,0.85,100,3.123
"1","strong","1_10",39,2,3,6,1,2.193,0,0,"NC","a",1,1,3.3,100,1.553
"1","strong","1_10",39,2,3,6,1,2.193,0,0,"NC","b",1,1,1.089,100,1.54
"1","strong","1_10",39,2,3,7,1,2.562,0,0,"NC","a",1,1,3.293,100,1.609
"1","strong","1_10",39,2,3,7,1,2.562,0,0,"NC","b",1,1,1.756,100,1.6
"1","strong","1_10",39,2,3,8,1,3.325,0,0,"NC","a",1,1,3.348,100,1.541
"1","strong","1_10",39,2,3,8,1,3.325,0,0,"NC","b",1,1,2.325,100,1.39
"1","strong","1_10",39,2,3,9,1,1.514,0,0,"NC","a",1,1,3.776,100,1.643
"1","strong","1_10",39,2,3,9,1,1.514,0,0,"NC","b",1,1,3.572,100,1.682
"1","strong","1_10",39,2,3,10,0,3.557,0,1,"C","a",0,1,4.761,100,1.392
"1","strong","1_10",39,2,3,10,0,3.557,0,1,"C","b",0,1,1.471,50,1.373
"1","strong","1_10",39,2,3,11,1,2.014,0,0,"NC","a",1,1,4.428,50,1.744
"1","strong","1_10",39,2,3,11,1,2.014,0,0,"NC","b",1,1,1.567,50,1.459
"1","strong","1_10",39,2,3,12,1,1.201,1,1,"C","a",0,NA,5.117,NA,NA
"1","strong","1_10",39,2,3,12,1,1.201,1,1,"C","b",1,3,1.495,100,1.586
"1","strong","1_10",39,2,3,13,1,1.728,0,0,"C","a",0,1,4.494,90,3.053
"1","strong","1_10",39,2,3,13,1,1.728,0,0,"C","b",0,1,1.618,90,1.926
"1","strong","1_10",39,2,3,14,1,0.741,0,0,"C","a",0,1,3.197,0,2.684
"1","strong","1_10",39,2,3,14,1,0.741,0,0,"C","b",1,3,1.658,100,1.549
"1","strong","1_10",39,2,3,15,1,2.059,1,1,"C","a",0,NA,5.108,NA,NA
"1","strong","1_10",39,2,3,15,1,2.059,1,1,"C","b",1,3,0.74,100,1.609
"1","strong","1_10",39,2,3,16,1,1.78,0,0,"NC","a",1,1,3.468,100,1.38
"1","strong","1_10",39,2,3,16,1,1.78,0,0,"NC","b",1,1,0.915,100,1.907
"1","strong","1_10",39,2,3,17,1,2.9,0,0,"NC","a",1,1,2.101,100,1.639
"1","strong","1_10",39,2,3,17,1,2.9,0,0,"NC","b",1,1,1.658,100,1.416
"1","strong","1_10",39,2,3,18,1,1.647,0,0,"NC","a",0,4,4.756,0,2.341
"1","strong","1_10",39,2,3,18,1,1.647,0,0,"NC","b",0,4,8.983,0,1.419
"1","strong","1_10",39,2,3,19,1,2.141,0,0,"C","a",0,1,4.671,100,1.715
"1","strong","1_10",39,2,3,19,1,2.141,0,0,"C","b",0,1,0.888,100,1.657
"1","strong","1_10",39,2,3,20,1,1.866,0,0,"C","a",0,1,2.604,100,1.862
"1","strong","1_10",39,2,3,20,1,1.866,0,0,"C","b",0,1,0.699,100,1.396
"1","strong","1_11",29,2,4,1,1,2.746,0,0,"C","a",0,1,3.398,75,3.346
"1","strong","1_11",29,2,4,1,1,2.746,0,0,"C","b",0,1,8.652,75,2.927
"1","strong","1_11",29,2,4,2,1,2.934,0,0,"NC","a",1,1,4.689,60,5.002
"1","strong","1_11",29,2,4,2,1,2.934,0,0,"NC","b",0,4,5.321,50,15.929
"1","strong","1_11",29,2,4,3,1,1.863,0,0,"C","a",1,3,3.399,100,3.361
"1","strong","1_11",29,2,4,3,1,1.863,0,0,"C","b",1,3,3.089,100,3.026
"1","strong","1_11",29,2,4,4,0,2.596,0,1,"NC","a",1,1,3.361,95,4.478
"1","strong","1_11",29,2,4,4,0,2.596,0,1,"NC","b",1,1,4.937,98,2.639
"1","strong","1_11",29,2,4,5,0,2.442,0,1,"NC","a",1,1,3.334,95,3.521
"1","strong","1_11",29,2,4,5,0,2.442,0,1,"NC","b",1,1,3.484,95,2.798
"1","strong","1_11",29,2,4,6,1,3.751,0,0,"C","a",0,1,3.287,90,5.741
"1","strong","1_11",29,2,4,6,1,3.751,0,0,"C","b",0,1,4.557,100,5.489
"1","strong","1_11",29,2,4,7,1,1.934,1,1,"C","a",0,NA,5.006,NA,NA
"1","strong","1_11",29,2,4,7,1,1.934,1,1,"C","b",1,3,4.872,100,2.047
"1","strong","1_11",29,2,4,8,1,6.637,0,0,"C","a",1,3,4.522,100,6.414
"1","strong","1_11",29,2,4,8,1,6.637,0,0,"C","b",1,3,4.881,100,2.734
"1","strong","1_11",29,2,4,9,1,5.844,0,0,"C","a",1,3,3.154,100,3.309
"1","strong","1_11",29,2,4,9,1,5.844,0,0,"C","b",1,3,4.511,100,1.928
"1","strong","1_11",29,2,4,10,1,2.785,0,0,"NC","a",1,1,3.142,100,3.09
"1","strong","1_11",29,2,4,10,1,2.785,0,0,"NC","b",1,1,3.93,100,2.261
"1","strong","1_11",29,2,4,11,1,2.188,0,0,"C","a",1,3,3.995,97,6.586
"1","strong","1_11",29,2,4,11,1,2.188,0,0,"C","b",1,3,4.829,100,4.945
"1","strong","1_11",29,2,4,12,1,2.255,0,0,"NC","a",1,1,2.79,100,2.331
"1","strong","1_11",29,2,4,12,1,2.255,0,0,"NC","b",1,1,3.3,100,2.765
"1","strong","1_11",29,2,4,13,1,2.859,0,0,"NC","a",1,1,2.292,80,3.985
"1","strong","1_11",29,2,4,13,1,2.859,0,0,"NC","b",1,1,3.229,99,6.741
"1","strong","1_11",29,2,4,14,1,1.553,0,0,"NC","a",1,1,2.937,100,2.09
"1","strong","1_11",29,2,4,14,1,1.553,0,0,"NC","b",1,1,3.892,100,2.463
"1","strong","1_11",29,2,4,15,1,3.228,0,0,"NC","a",1,1,3.818,100,3.345
"1","strong","1_11",29,2,4,15,1,3.228,0,0,"NC","b",1,1,4.292,100,1.896
"1","strong","1_11",29,2,4,16,1,3.93,0,0,"C","a",0,1,2.162,0,6.673
"1","strong","1_11",29,2,4,16,1,3.93,0,0,"C","b",1,3,4.382,100,3.439
"1","strong","1_11",29,2,4,17,1,3.1,0,0,"C","a",0,1,2.385,100,2.814
"1","strong","1_11",29,2,4,17,1,3.1,0,0,"C","b",1,3,6.746,100,3.436
"1","strong","1_11",29,2,4,18,1,2.561,0,0,"C","a",1,3,3.135,100,4.175
"1","strong","1_11",29,2,4,18,1,2.561,0,0,"C","b",1,3,3.069,100,3.042
"1","strong","1_11",29,2,4,19,1,6.19,0,0,"NC","a",1,1,4.382,98,3.618
"1","strong","1_11",29,2,4,19,1,6.19,0,0,"NC","b",1,1,4.255,100,1.888
"1","strong","1_11",29,2,4,20,1,1.975,0,0,"NC","a",1,1,3.036,100,3.69
"1","strong","1_11",29,2,4,20,1,1.975,0,0,"NC","b",1,1,6.998,100,2.948
"1","strong","1_12",19,2,3,1,1,1.88,0,0,"C","a",1,3,3.786,100,2.533
"1","strong","1_12",19,2,3,1,1,1.88,0,0,"C","b",1,3,2.484,100,2.093
"1","strong","1_12",19,2,3,2,1,1.248,0,0,"NC","a",1,1,3.488,100,1.373
"1","strong","1_12",19,2,3,2,1,1.248,0,0,"NC","b",1,1,3.274,100,1.965
"1","strong","1_12",19,2,3,3,1,1.8,0,0,"C","a",0,1,1.916,100,2.39
"1","strong","1_12",19,2,3,3,1,1.8,0,0,"C","b",1,3,6.529,100,2.868
"1","strong","1_12",19,2,3,4,1,1.858,0,0,"NC","a",1,1,2.436,100,1.814
"1","strong","1_12",19,2,3,4,1,1.858,0,0,"NC","b",1,1,2.482,100,2
"1","strong","1_12",19,2,3,5,1,2.861,0,0,"NC","a",1,1,2.395,20,1.727
"1","strong","1_12",19,2,3,5,1,2.861,0,0,"NC","b",0,2,3.454,20,1.41
"1","strong","1_12",19,2,3,6,0,1.66,0,1,"C","a",0,1,3.373,100,1.985
"1","strong","1_12",19,2,3,6,0,1.66,0,1,"C","b",0,1,2.396,100,5.66
"1","strong","1_12",19,2,3,7,1,2.469,0,0,"C","a",1,3,3.007,100,1.78
"1","strong","1_12",19,2,3,7,1,2.469,0,0,"C","b",1,3,4.935,100,2.213
"1","strong","1_12",19,2,3,8,1,1.383,0,0,"C","a",0,1,2.912,100,3.102
"1","strong","1_12",19,2,3,8,1,1.383,0,0,"C","b",1,3,6.976,100,2.021
"1","strong","1_12",19,2,3,9,1,1.832,0,0,"C","a",1,3,4.708,100,1.623
"1","strong","1_12",19,2,3,9,1,1.832,0,0,"C","b",1,3,4.686,100,1.839
"1","strong","1_12",19,2,3,10,1,2.37,0,0,"NC","a",1,1,3.061,50,2.567
"1","strong","1_12",19,2,3,10,1,2.37,0,0,"NC","b",1,1,3.091,70,1.878
"1","strong","1_12",19,2,3,11,1,2.307,0,0,"C","a",0,2,4.625,20,2.52
"1","strong","1_12",19,2,3,11,1,2.307,0,0,"C","b",0,1,6.354,80,2.101
"1","strong","1_12",19,2,3,12,1,1.533,0,0,"NC","a",1,1,2.867,100,1.338
"1","strong","1_12",19,2,3,12,1,1.533,0,0,"NC","b",1,1,3.498,100,1.346
"1","strong","1_12",19,2,3,13,1,2.88,0,0,"NC","a",1,1,2.069,100,2.305
"1","strong","1_12",19,2,3,13,1,2.88,0,0,"NC","b",1,1,3.666,100,2.042
"1","strong","1_12",19,2,3,14,1,2.076,0,0,"NC","a",1,1,2.491,100,1.447
"1","strong","1_12",19,2,3,14,1,2.076,0,0,"NC","b",1,1,4.425,100,1.383
"1","strong","1_12",19,2,3,15,0,2.162,0,1,"NC","a",1,1,2.682,90,1.675
"1","strong","1_12",19,2,3,15,0,2.162,0,1,"NC","b",1,1,3.902,100,3.552
"1","strong","1_12",19,2,3,16,0,1.989,0,1,"C","a",0,2,4.624,50,2.508
"1","strong","1_12",19,2,3,16,0,1.989,0,1,"C","b",0,1,2.921,100,2.374
"1","strong","1_12",19,2,3,17,1,3.191,0,0,"C","a",0,1,3.843,0,1.769
"1","strong","1_12",19,2,3,17,1,3.191,0,0,"C","b",1,3,4.943,100,2.806
"1","strong","1_12",19,2,3,18,0,3.601,0,1,"C","a",0,2,2.874,20,2.977
"1","strong","1_12",19,2,3,18,0,3.601,0,1,"C","b",1,3,2.821,100,2.989
"1","strong","1_12",19,2,3,19,1,4.713,0,0,"NC","a",1,1,3.028,100,2.01
"1","strong","1_12",19,2,3,19,1,4.713,0,0,"NC","b",1,1,5.091,100,2.139
"1","strong","1_12",19,2,3,20,1,1.462,0,0,"NC","a",1,1,2.673,100,4.243
"1","strong","1_12",19,2,3,20,1,1.462,0,0,"NC","b",1,1,4.548,100,1.937
"1","strong","1_13",35,2,2,1,1,2.392,0,0,"C","a",0,1,2.74,0,18.315
"1","strong","1_13",35,2,2,1,1,2.392,0,0,"C","b",1,3,3.539,100,1.791
"1","strong","1_13",35,2,2,2,0,1.202,0,1,"NC","a",1,1,3.874,100,2.007
"1","strong","1_13",35,2,2,2,0,1.202,0,1,"NC","b",1,1,1.387,100,2.197
"1","strong","1_13",35,2,2,3,1,12.796,0,0,"C","a",1,3,3.206,100,12.309
"1","strong","1_13",35,2,2,3,1,12.796,0,0,"C","b",0,1,5.382,100,11.245
"1","strong","1_13",35,2,2,4,1,1.28,0,0,"NC","a",1,1,3.758,100,2.08
"1","strong","1_13",35,2,2,4,1,1.28,0,0,"NC","b",1,1,2.927,100,1.874
"1","strong","1_13",35,2,2,5,1,1.969,0,0,"NC","a",1,1,2.341,100,1.979
"1","strong","1_13",35,2,2,5,1,1.969,0,0,"NC","b",1,1,1.418,100,2.031
"1","strong","1_13",35,2,2,6,0,2.236,0,1,"C","a",0,1,4.538,100,2.093
"1","strong","1_13",35,2,2,6,0,2.236,0,1,"C","b",0,1,3.238,100,1.946
"1","strong","1_13",35,2,2,7,1,3.244,0,0,"C","a",1,3,4.918,100,1.994
"1","strong","1_13",35,2,2,7,1,3.244,0,0,"C","b",1,3,3.188,100,1.729
"1","strong","1_13",35,2,2,8,1,2.076,0,0,"C","a",1,3,4.419,100,1.914
"1","strong","1_13",35,2,2,8,1,2.076,0,0,"C","b",1,3,2.69,100,2.17
"1","strong","1_13",35,2,2,9,1,2.559,0,0,"C","a",1,3,3.275,100,1.847
"1","strong","1_13",35,2,2,9,1,2.559,0,0,"C","b",1,3,1.568,100,1.69
"1","strong","1_13",35,2,2,10,1,2.342,0,0,"NC","a",1,1,3.3,100,1.953
"1","strong","1_13",35,2,2,10,1,2.342,0,0,"NC","b",1,1,1.615,100,2.045
"1","strong","1_13",35,2,2,11,1,1.926,0,0,"C","a",1,3,3.572,100,3.322
"1","strong","1_13",35,2,2,11,1,1.926,0,0,"C","b",1,3,5.093,100,2.564
"1","strong","1_13",35,2,2,12,1,3.246,0,0,"NC","a",1,1,4.529,100,1.895
"1","strong","1_13",35,2,2,12,1,3.246,0,0,"NC","b",1,1,1.466,100,2.099
"1","strong","1_13",35,2,2,13,1,2.099,0,0,"NC","a",1,1,2.929,100,13.101
"1","strong","1_13",35,2,2,13,1,2.099,0,0,"NC","b",1,1,0.954,100,2.05
"1","strong","1_13",35,2,2,14,1,1.994,0,0,"NC","a",1,1,2.675,100,1.865
"1","strong","1_13",35,2,2,14,1,1.994,0,0,"NC","b",1,1,2.443,100,2.258
"1","strong","1_13",35,2,2,15,1,4.655,0,0,"NC","a",1,1,3.119,100,1.823
"1","strong","1_13",35,2,2,15,1,4.655,0,0,"NC","b",1,1,1.894,100,1.376
"1","strong","1_13",35,2,2,16,1,1.183,0,0,"C","a",1,3,3.724,100,2.054
"1","strong","1_13",35,2,2,16,1,1.183,0,0,"C","b",1,3,2.153,100,2.244
"1","strong","1_13",35,2,2,17,1,2.271,0,0,"C","a",0,1,3.24,0,4.114
"1","strong","1_13",35,2,2,17,1,2.271,0,0,"C","b",1,3,2.687,100,2.883
"1","strong","1_13",35,2,2,18,0,3.929,0,1,"C","a",1,3,3.829,100,2.454
"1","strong","1_13",35,2,2,18,0,3.929,0,1,"C","b",1,3,3.93,100,2.449
"1","strong","1_13",35,2,2,19,0,1.766,0,1,"NC","a",1,1,3.795,50,8.699
"1","strong","1_13",35,2,2,19,0,1.766,0,1,"NC","b",1,1,7.993,100,2.369
"1","strong","1_13",35,2,2,20,1,2.641,0,0,"NC","a",1,1,2.46,100,2.497
"1","strong","1_13",35,2,2,20,1,2.641,0,0,"NC","b",1,1,3.379,100,2.197
"1","strong","1_14",27,2,4,1,1,3.549,0,0,"NC","a",1,1,2.1,99,3.578
"1","strong","1_14",27,2,4,1,1,3.549,0,0,"NC","b",1,1,3.069,100,1.745
"1","strong","1_14",27,2,4,2,1,1.759,0,0,"C","a",0,4,4.752,0,2.128
"1","strong","1_14",27,2,4,2,1,1.759,0,0,"C","b",0,4,2.61,0,1.976
"1","strong","1_14",27,2,4,3,1,1.27,0,0,"NC","a",1,1,2.074,100,2.141
"1","strong","1_14",27,2,4,3,1,1.27,0,0,"NC","b",1,1,3.234,100,1.694
"1","strong","1_14",27,2,4,4,1,0.933,0,0,"C","a",1,3,2.7,100,2.575
"1","strong","1_14",27,2,4,4,1,0.933,0,0,"C","b",1,3,1.501,100,1.717
"1","strong","1_14",27,2,4,5,1,2.047,0,0,"C","a",0,1,3.088,95,3.927
"1","strong","1_14",27,2,4,5,1,2.047,0,0,"C","b",0,1,2.399,100,1.698
"1","strong","1_14",27,2,4,6,1,1.549,0,0,"NC","a",1,1,2.487,99,3.44
"1","strong","1_14",27,2,4,6,1,1.549,0,0,"NC","b",1,1,1.707,100,2.485
"1","strong","1_14",27,2,4,7,1,1.496,0,0,"NC","a",1,1,2.158,99,3.985
"1","strong","1_14",27,2,4,7,1,1.496,0,0,"NC","b",1,1,2.412,100,1.512
"1","strong","1_14",27,2,4,8,1,1,0,0,"NC","a",1,1,3.619,60,5.474
"1","strong","1_14",27,2,4,8,1,1,0,0,"NC","b",1,1,3.754,50,1.829
"1","strong","1_14",27,2,4,9,1,1.746,0,0,"NC","a",1,1,3.124,95,2.085
"1","strong","1_14",27,2,4,9,1,1.746,0,0,"NC","b",1,1,2.284,100,2.15
"1","strong","1_14",27,2,4,10,1,2.082,0,0,"C","a",0,1,4.714,75,3.857
"1","strong","1_14",27,2,4,10,1,2.082,0,0,"C","b",0,1,18.201,10,1.311
"1","strong","1_14",27,2,4,11,1,1.629,0,0,"NC","a",1,1,3.046,100,3.442
"1","strong","1_14",27,2,4,11,1,1.629,0,0,"NC","b",1,1,2.397,100,1.338
"1","strong","1_14",27,2,4,12,1,1.647,0,0,"C","a",0,1,1.915,100,1.835
"1","strong","1_14",27,2,4,12,1,1.647,0,0,"C","b",0,1,1.972,100,1.43
"1","strong","1_14",27,2,4,13,1,1.154,0,0,"C","a",1,3,5.014,100,2.803
"1","strong","1_14",27,2,4,13,1,1.154,0,0,"C","b",1,3,2.01,100,1.402
"1","strong","1_14",27,2,4,14,0,6.978,0,1,"C","a",0,1,2.108,100,2.104
"1","strong","1_14",27,2,4,14,0,6.978,0,1,"C","b",0,1,1.599,100,1.693
"1","strong","1_14",27,2,4,15,1,2.082,0,0,"C","a",0,1,1.98,100,2.121
"1","strong","1_14",27,2,4,15,1,2.082,0,0,"C","b",0,1,1.491,0,1.601
"1","strong","1_14",27,2,4,16,1,1.769,0,0,"NC","a",1,1,1.868,100,1.943
"1","strong","1_14",27,2,4,16,1,1.769,0,0,"NC","b",1,1,1.355,100,1.397
"1","strong","1_14",27,2,4,17,1,0.9,0,0,"NC","a",1,1,1.674,100,1.986
"1","strong","1_14",27,2,4,17,1,0.9,0,0,"NC","b",1,1,2.519,100,1.477
"1","strong","1_14",27,2,4,18,1,1.654,0,0,"NC","a",1,1,3.751,75,3.765
"1","strong","1_14",27,2,4,18,1,1.654,0,0,"NC","b",1,1,4.564,95,2.909
"1","strong","1_14",27,2,4,19,1,1.896,0,0,"C","a",0,1,2.593,15,4.393
"1","strong","1_14",27,2,4,19,1,1.896,0,0,"C","b",1,3,4.721,90,2.151
"1","strong","1_14",27,2,4,20,1,2.657,0,0,"C","a",0,1,2.191,85,3.432
"1","strong","1_14",27,2,4,20,1,2.657,0,0,"C","b",1,3,6.793,95,4.641
"1","strong","1_15",48,1,3,1,1,2.964,1,1,"C","a",0,NA,5.006,NA,NA
"1","strong","1_15",48,1,3,1,1,2.964,1,1,"C","b",0,4,3.801,50,1.909
"1","strong","1_15",48,1,3,2,1,2.085,0,0,"NC","a",1,1,4.894,20,2.048
"1","strong","1_15",48,1,3,2,1,2.085,0,0,"NC","b",1,1,1.818,29,2.709
"1","strong","1_15",48,1,3,3,1,4.486,0,0,"C","a",0,1,3.401,75,1.899
"1","strong","1_15",48,1,3,3,1,4.486,0,0,"C","b",0,1,0.401,90,2.19
"1","strong","1_15",48,1,3,4,0,1.188,1,1,"NC","a",0,NA,5.006,NA,NA
"1","strong","1_15",48,1,3,4,0,1.188,1,1,"NC","b",1,1,2.423,50,3.953
"1","strong","1_15",48,1,3,5,1,0.965,0,0,"NC","a",1,1,3.368,100,1.958
"1","strong","1_15",48,1,3,5,1,0.965,0,0,"NC","b",1,1,2.256,100,1.764
"1","strong","1_15",48,1,3,6,1,1.461,0,0,"C","a",0,1,3.001,80,1.882
"1","strong","1_15",48,1,3,6,1,1.461,0,0,"C","b",0,1,1.234,95,2.088
"1","strong","1_15",48,1,3,7,1,1.553,0,0,"C","a",1,3,2.991,95,1.746
"1","strong","1_15",48,1,3,7,1,1.553,0,0,"C","b",1,3,3.271,99,1.644
"1","strong","1_15",48,1,3,8,1,1.795,0,0,"C","a",0,1,4.469,0,3.501
"1","strong","1_15",48,1,3,8,1,1.795,0,0,"C","b",1,3,7.072,100,1.645
"1","strong","1_15",48,1,3,9,1,3.586,0,0,"C","a",0,1,2.953,100,1.482
"1","strong","1_15",48,1,3,9,1,3.586,0,0,"C","b",0,1,1.778,100,1.541
"1","strong","1_15",48,1,3,10,1,2.592,0,0,"NC","a",1,1,2.701,80,1.994
"1","strong","1_15",48,1,3,10,1,2.592,0,0,"NC","b",1,1,2.161,90,2.067
"1","strong","1_15",48,1,3,11,1,2.547,1,1,"C","a",0,NA,5.131,NA,NA
"1","strong","1_15",48,1,3,11,1,2.547,1,1,"C","b",1,3,2.878,50,1.995
"1","strong","1_15",48,1,3,12,1,2.154,0,0,"NC","a",1,1,2.854,100,1.686
"1","strong","1_15",48,1,3,12,1,2.154,0,0,"NC","b",1,1,1.218,100,1.953
"1","strong","1_15",48,1,3,13,1,3.159,0,0,"NC","a",1,1,4.486,9,1.696
"1","strong","1_15",48,1,3,13,1,3.159,0,0,"NC","b",1,1,0.747,80,1.993
