"subject","age","gender","education","condition","impostor","trial_number","item_number","response_block","slow","load_acc","to_exclude","conflict","resp_cat","accuracy","RT","conf"
"4_70","48",1,4,"FSS","strong",19,11,"Slow",NA,NA,0,"C",2,0,1.002,75
"4_70","48",1,4,"FSS","strong",20,18,"Slow",NA,NA,0,"C",2,0,1.204,41
"4_71","37",1,3,"SFW","weak",1,10,"Slow",NA,NA,0,"C",1,0,3.256,50
"4_71","37",1,3,"SFW","weak",2,20,"Slow",NA,NA,0,"NC",2,0,1.42,50
"4_71","37",1,3,"SFW","weak",3,7,"Slow",NA,NA,0,"NC",1,1,2.19,100
"4_71","37",1,3,"SFW","weak",4,11,"Slow",NA,NA,0,"C",1,0,5.339,10
"4_71","37",1,3,"SFW","weak",5,4,"Slow",NA,NA,0,"C",1,0,3.263,100
"4_71","37",1,3,"SFW","weak",6,16,"Slow",NA,NA,0,"NC",1,1,1.328,100
"4_71","37",1,3,"SFW","weak",7,1,"Slow",NA,NA,0,"C",1,0,2.16,50
"4_71","37",1,3,"SFW","weak",8,3,"Slow",NA,NA,0,"NC",1,1,3.158,100
"4_71","37",1,3,"SFW","weak",9,19,"Slow",NA,NA,0,"C",3,1,3.586,100
"4_71","37",1,3,"SFW","weak",10,13,"Slow",NA,NA,0,"NC",1,1,2.485,100
"4_71","37",1,3,"SFW","weak",11,14,"Fast",1,0,1,"C",NA,1,5.018,NA
"4_71","37",1,3,"SFW","weak",12,9,"Fast",0,1,0,"C",1,0,3.745,100
"4_71","37",1,3,"SFW","weak",13,12,"Fast",0,0,1,"NC",1,1,3.314,100
"4_71","37",1,3,"SFW","weak",14,17,"Fast",0,0,1,"C",2,0,4.925,10
"4_71","37",1,3,"SFW","weak",15,18,"Fast",0,1,0,"NC",1,1,2.173,100
"4_71","37",1,3,"SFW","weak",16,8,"Fast",0,1,0,"NC",1,1,1.472,100
"4_71","37",1,3,"SFW","weak",17,2,"Fast",0,0,1,"NC",1,1,1.366,100
"4_71","37",1,3,"SFW","weak",18,6,"Fast",0,1,0,"NC",1,1,3.57,100
"4_71","37",1,3,"SFW","weak",19,5,"Fast",0,1,0,"C",2,0,1.712,50
"4_71","37",1,3,"SFW","weak",20,15,"Fast",0,0,1,"C",1,0,1.103,100
"4_72","50",2,2,"SFS","strong",1,18,"Slow",NA,NA,0,"NC",4,0,7.849,100
"4_72","50",2,2,"SFS","strong",2,12,"Slow",NA,NA,0,"NC",1,1,3.785,100
"4_72","50",2,2,"SFS","strong",3,6,"Slow",NA,NA,0,"NC",1,1,4.433,100
"4_72","50",2,2,"SFS","strong",4,1,"Slow",NA,NA,0,"NC",1,1,5.115,100
"4_72","50",2,2,"SFS","strong",5,15,"Slow",NA,NA,0,"C",3,1,12.983,100
"4_72","50",2,2,"SFS","strong",6,16,"Slow",NA,NA,0,"C",3,1,24.866,80
"4_72","50",2,2,"SFS","strong",7,19,"Slow",NA,NA,0,"C",3,1,11.767,100
"4_72","50",2,2,"SFS","strong",8,5,"Slow",NA,NA,0,"C",3,1,4.799,100
"4_72","50",2,2,"SFS","strong",9,11,"Slow",NA,NA,0,"C",1,0,18.7,60
"4_72","50",2,2,"SFS","strong",10,2,"Slow",NA,NA,0,"NC",3,0,5.666,50
"4_72","50",2,2,"SFS","strong",11,10,"Fast",0,1,0,"NC",1,1,3.65,0
"4_72","50",2,2,"SFS","strong",12,8,"Fast",0,1,0,"NC",1,1,3.948,100
"4_72","50",2,2,"SFS","strong",13,20,"Fast",0,1,0,"NC",3,0,4.684,100
"4_72","50",2,2,"SFS","strong",14,7,"Fast",0,1,0,"C",3,1,4.417,0
"4_72","50",2,2,"SFS","strong",15,13,"Fast",0,1,0,"C",1,0,3.9,50
"4_72","50",2,2,"SFS","strong",16,14,"Fast",0,0,1,"NC",1,1,3.633,100
"4_72","50",2,2,"SFS","strong",17,9,"Fast",0,1,0,"C",1,0,2.716,100
"4_72","50",2,2,"SFS","strong",18,3,"Fast",0,1,0,"NC",1,1,3.701,85
"4_72","50",2,2,"SFS","strong",19,17,"Fast",1,1,1,"C",NA,1,5.051,NA
"4_72","50",2,2,"SFS","strong",20,4,"Fast",0,1,0,"C",4,0,2.783,100
"4_73","52",2,3,"FSW","weak",1,13,"Fast",0,0,1,"NC",1,1,2.234,100
"4_73","52",2,3,"FSW","weak",2,6,"Fast",0,1,0,"NC",1,1,2.517,100
"4_73","52",2,3,"FSW","weak",3,1,"Fast",0,1,0,"C",2,0,2.217,100
"4_73","52",2,3,"FSW","weak",4,15,"Fast",0,1,0,"NC",1,1,2.582,100
"4_73","52",2,3,"FSW","weak",5,7,"Fast",0,1,0,"C",1,0,3.233,50
"4_73","52",2,3,"FSW","weak",6,5,"Fast",0,1,0,"NC",1,1,4.85,10
"4_73","52",2,3,"FSW","weak",7,8,"Fast",0,1,0,"C",2,0,4.468,100
"4_73","52",2,3,"FSW","weak",8,10,"Fast",0,0,1,"NC",2,0,3.333,100
"4_73","52",2,3,"FSW","weak",9,20,"Fast",0,1,0,"C",1,0,2.883,100
"4_73","52",2,3,"FSW","weak",10,14,"Fast",0,1,0,"C",1,0,2.984,NA
"4_73","52",2,3,"FSW","weak",11,12,"Slow",NA,NA,0,"C",1,0,27.969,10
"4_73","52",2,3,"FSW","weak",12,3,"Slow",NA,NA,0,"NC",4,0,3.032,100
"4_73","52",2,3,"FSW","weak",13,17,"Slow",NA,NA,0,"C",1,0,3.284,100
"4_73","52",2,3,"FSW","weak",14,18,"Slow",NA,NA,0,"C",4,0,6.534,100
"4_73","52",2,3,"FSW","weak",15,9,"Slow",NA,NA,0,"C",4,0,6.452,100
"4_73","52",2,3,"FSW","weak",16,16,"Slow",NA,NA,0,"NC",2,0,47.103,60
"4_73","52",2,3,"FSW","weak",17,4,"Slow",NA,NA,0,"C",1,0,28.035,60
"4_73","52",2,3,"FSW","weak",18,11,"Slow",NA,NA,0,"NC",3,0,26.367,100
"4_73","52",2,3,"FSW","weak",19,2,"Slow",NA,NA,0,"NC",1,1,14.751,90
"4_73","52",2,3,"FSW","weak",20,19,"Slow",NA,NA,0,"NC",1,1,9.368,100
"4_74","31",1,4,"SFS","strong",1,15,"Slow",NA,NA,0,"NC",1,1,8.55,100
"4_74","31",1,4,"SFS","strong",2,7,"Slow",NA,NA,0,"C",1,0,9.343,80
"4_74","31",1,4,"SFS","strong",3,3,"Slow",NA,NA,0,"C",2,0,9.106,80
"4_74","31",1,4,"SFS","strong",4,11,"Slow",NA,NA,0,"NC",4,0,7.556,10
"4_74","31",1,4,"SFS","strong",5,19,"Slow",NA,NA,0,"NC",1,1,7.91,70
"4_74","31",1,4,"SFS","strong",6,20,"Slow",NA,NA,0,"C",1,0,7.739,100
"4_74","31",1,4,"SFS","strong",7,8,"Slow",NA,NA,0,"C",1,0,10.091,40
"4_74","31",1,4,"SFS","strong",8,9,"Slow",NA,NA,0,"C",4,0,7.889,1
"4_74","31",1,4,"SFS","strong",9,13,"Slow",NA,NA,0,"NC",1,1,8.19,80
"4_74","31",1,4,"SFS","strong",10,4,"Slow",NA,NA,0,"NC",1,1,5.487,10
"4_74","31",1,4,"SFS","strong",11,16,"Fast",1,0,1,"C",NA,1,5.038,NA
"4_74","31",1,4,"SFS","strong",12,17,"Fast",0,0,1,"NC",2,0,3.769,10
"4_74","31",1,4,"SFS","strong",13,18,"Fast",0,0,1,"C",1,0,2.752,5
"4_74","31",1,4,"SFS","strong",14,10,"Fast",0,0,1,"C",4,0,2.719,6
"4_74","31",1,4,"SFS","strong",15,5,"Fast",0,0,1,"C",2,0,3.553,30
"4_74","31",1,4,"SFS","strong",16,6,"Fast",0,1,0,"NC",2,0,4.738,50
"4_74","31",1,4,"SFS","strong",17,12,"Fast",0,1,0,"NC",2,0,2.618,50
"4_74","31",1,4,"SFS","strong",18,2,"Fast",0,1,0,"C",1,0,2.835,NA
"4_74","31",1,4,"SFS","strong",19,14,"Fast",0,1,0,"NC",4,0,2.384,20
"4_74","31",1,4,"SFS","strong",20,1,"Fast",0,0,1,"NC",2,0,3.619,30
"4_75","54",2,2,"FSS","strong",1,8,"Fast",0,1,0,"NC",1,1,4.215,0
"4_75","54",2,2,"FSS","strong",2,10,"Fast",0,1,0,"C",2,0,4.613,0
"4_75","54",2,2,"FSS","strong",3,15,"Fast",0,1,0,"C",1,0,2.681,100
"4_75","54",2,2,"FSS","strong",4,12,"Fast",0,1,0,"NC",1,1,3.631,100
"4_75","54",2,2,"FSS","strong",5,5,"Fast",0,1,0,"NC",1,1,3.882,100
"4_75","54",2,2,"FSS","strong",6,1,"Fast",0,1,0,"NC",1,1,4.029,100
"4_75","54",2,2,"FSS","strong",7,4,"Fast",0,1,0,"C",1,0,2.931,100
"4_75","54",2,2,"FSS","strong",8,18,"Fast",0,0,1,"C",1,0,3.448,100
"4_75","54",2,2,"FSS","strong",9,16,"Fast",0,1,0,"C",1,0,3.563,100
"4_75","54",2,2,"FSS","strong",10,17,"Fast",0,1,0,"NC",1,1,2.449,100
"4_75","54",2,2,"FSS","strong",11,6,"Slow",NA,NA,0,"C",1,0,2.982,100
"4_75","54",2,2,"FSS","strong",12,2,"Slow",NA,NA,0,"NC",1,1,4.314,100
"4_75","54",2,2,"FSS","strong",13,20,"Slow",NA,NA,0,"C",1,0,2.632,100
"4_75","54",2,2,"FSS","strong",14,19,"Slow",NA,NA,0,"NC",1,1,2.233,100
"4_75","54",2,2,"FSS","strong",15,9,"Slow",NA,NA,0,"NC",1,1,2.549,100
"4_75","54",2,2,"FSS","strong",16,7,"Slow",NA,NA,0,"NC",1,1,5.845,100
"4_75","54",2,2,"FSS","strong",17,14,"Slow",NA,NA,0,"C",1,0,3.448,100
"4_75","54",2,2,"FSS","strong",18,11,"Slow",NA,NA,0,"NC",1,1,5.913,80
"4_75","54",2,2,"FSS","strong",19,3,"Slow",NA,NA,0,"C",1,0,5.331,100
"4_75","54",2,2,"FSS","strong",20,13,"Slow",NA,NA,0,"C",4,0,8.944,0
"4_76","53",2,2,"FSW","weak",1,12,"Fast",0,1,0,"NC",1,1,3.85,100
"4_76","53",2,2,"FSW","weak",2,10,"Fast",0,1,0,"NC",2,0,4.316,90
"4_76","53",2,2,"FSW","weak",3,14,"Fast",0,1,0,"C",1,0,2.749,90
"4_76","53",2,2,"FSW","weak",4,5,"Fast",0,1,0,"NC",1,1,4.434,90
"4_76","53",2,2,"FSW","weak",5,20,"Fast",0,0,1,"C",1,0,3.233,100
"4_76","53",2,2,"FSW","weak",6,1,"Fast",0,0,1,"NC",1,1,3.865,100
"4_76","53",2,2,"FSW","weak",7,3,"Fast",0,1,0,"NC",2,0,3.4,89
"4_76","53",2,2,"FSW","weak",8,8,"Fast",0,1,0,"C",2,0,3.15,30
"4_76","53",2,2,"FSW","weak",9,19,"Fast",0,1,0,"C",2,0,3.733,50
"4_76","53",2,2,"FSW","weak",10,2,"Fast",0,1,0,"C",1,0,4.367,100
"4_76","53",2,2,"FSW","weak",11,13,"Slow",NA,NA,0,"C",1,0,4.483,100
"4_76","53",2,2,"FSW","weak",12,17,"Slow",NA,NA,0,"NC",1,1,4.633,100
"4_76","53",2,2,"FSW","weak",13,15,"Slow",NA,NA,0,"C",1,0,4.433,100
"4_76","53",2,2,"FSW","weak",14,9,"Slow",NA,NA,0,"NC",1,1,4.3,100
"4_76","53",2,2,"FSW","weak",15,18,"Slow",NA,NA,0,"C",4,0,6.482,0
"4_76","53",2,2,"FSW","weak",16,16,"Slow",NA,NA,0,"C",1,0,6.115,50
"4_76","53",2,2,"FSW","weak",17,6,"Slow",NA,NA,0,"C",1,0,5.248,100
"4_76","53",2,2,"FSW","weak",18,4,"Slow",NA,NA,0,"NC",4,0,3.382,0
"4_76","53",2,2,"FSW","weak",19,7,"Slow",NA,NA,0,"NC",1,1,6.598,100
"4_76","53",2,2,"FSW","weak",20,11,"Slow",NA,NA,0,"NC",1,1,4.032,100
"4_77","30",1,2,"SFS","strong",1,11,"Slow",NA,NA,0,"NC",1,1,2.774,100
"4_77","30",1,2,"SFS","strong",2,7,"Slow",NA,NA,0,"C",1,0,2.748,100
"4_77","30",1,2,"SFS","strong",3,20,"Slow",NA,NA,0,"NC",1,1,2.296,100
"4_77","30",1,2,"SFS","strong",4,4,"Slow",NA,NA,0,"NC",2,0,2.507,0
"4_77","30",1,2,"SFS","strong",5,2,"Slow",NA,NA,0,"NC",1,1,2.786,0
"4_77","30",1,2,"SFS","strong",6,9,"Slow",NA,NA,0,"C",4,0,2.866,100
"4_77","30",1,2,"SFS","strong",7,16,"Slow",NA,NA,0,"C",4,0,3.828,100
"4_77","30",1,2,"SFS","strong",8,12,"Slow",NA,NA,0,"C",1,0,2.375,100
"4_77","30",1,2,"SFS","strong",9,5,"Slow",NA,NA,0,"C",1,0,2.136,100
"4_77","30",1,2,"SFS","strong",10,3,"Slow",NA,NA,0,"NC",1,1,1.734,100
"4_77","30",1,2,"SFS","strong",11,1,"Fast",0,1,0,"C",4,0,2.548,100
"4_77","30",1,2,"SFS","strong",12,19,"Fast",0,1,0,"C",4,0,3.319,100
"4_77","30",1,2,"SFS","strong",13,6,"Fast",0,1,0,"NC",1,1,2.597,100
"4_77","30",1,2,"SFS","strong",14,17,"Fast",0,0,1,"NC",1,1,3.747,100
"4_77","30",1,2,"SFS","strong",15,10,"Fast",0,1,0,"C",1,0,4.038,100
"4_77","30",1,2,"SFS","strong",16,13,"Fast",0,0,1,"NC",1,1,2.787,100
"4_77","30",1,2,"SFS","strong",17,15,"Fast",0,1,0,"C",1,0,2.4,100
"4_77","30",1,2,"SFS","strong",18,8,"Fast",0,1,0,"NC",1,1,2.732,100
"4_77","30",1,2,"SFS","strong",19,14,"Fast",0,1,0,"NC",1,1,4.92,100
"4_77","30",1,2,"SFS","strong",20,18,"Fast",0,1,0,"C",4,0,2.601,100
"4_78","38",2,4,"SFW","weak",1,6,"Slow",NA,NA,0,"NC",1,1,5.433,100
"4_78","38",2,4,"SFW","weak",2,16,"Slow",NA,NA,0,"C",4,0,9.766,100
"4_78","38",2,4,"SFW","weak",3,13,"Slow",NA,NA,0,"NC",1,1,5.367,90
"4_78","38",2,4,"SFW","weak",4,17,"Slow",NA,NA,0,"C",3,1,8.666,100
"4_78","38",2,4,"SFW","weak",5,7,"Slow",NA,NA,0,"C",1,0,17.399,70
"4_78","38",2,4,"SFW","weak",6,4,"Slow",NA,NA,0,"C",3,1,4.433,100
"4_78","38",2,4,"SFW","weak",7,1,"Slow",NA,NA,0,"NC",1,1,4.134,100
"4_78","38",2,4,"SFW","weak",8,9,"Slow",NA,NA,0,"NC",1,1,6.433,80
"4_78","38",2,4,"SFW","weak",9,11,"Slow",NA,NA,0,"NC",1,1,4.868,100
"4_78","38",2,4,"SFW","weak",10,10,"Slow",NA,NA,0,"C",1,0,11.517,60
"4_78","38",2,4,"SFW","weak",11,8,"Fast",0,1,0,"C",3,1,3.533,100
"4_78","38",2,4,"SFW","weak",12,19,"Fast",0,1,0,"NC",1,1,3.5,100
"4_78","38",2,4,"SFW","weak",13,20,"Fast",0,1,0,"C",3,1,2.933,100
"4_78","38",2,4,"SFW","weak",14,5,"Fast",0,1,0,"C",3,1,3.017,100
"4_78","38",2,4,"SFW","weak",15,15,"Fast",0,1,0,"C",3,1,3.467,100
"4_78","38",2,4,"SFW","weak",16,2,"Fast",0,1,0,"NC",1,1,3.966,60
"4_78","38",2,4,"SFW","weak",17,12,"Fast",0,1,0,"C",3,1,4.15,80
"4_78","38",2,4,"SFW","weak",18,18,"Fast",0,1,0,"NC",1,1,4.866,100
"4_78","38",2,4,"SFW","weak",19,14,"Fast",0,1,0,"NC",1,1,2.734,100
"4_78","38",2,4,"SFW","weak",20,3,"Fast",0,1,0,"NC",1,1,2.717,100
"4_79","36",1,3,"SFW","weak",1,5,"Slow",NA,NA,0,"NC",1,1,1.283,10
"4_79","36",1,3,"SFW","weak",2,10,"Slow",NA,NA,0,"C",3,1,2.183,100
"4_79","36",1,3,"SFW","weak",3,3,"Slow",NA,NA,0,"NC",1,1,2.716,100
"4_79","36",1,3,"SFW","weak",4,12,"Slow",NA,NA,0,"NC",1,1,4.433,100
"4_79","36",1,3,"SFW","weak",5,15,"Slow",NA,NA,0,"C",3,1,5.733,100
"4_79","36",1,3,"SFW","weak",6,8,"Slow",NA,NA,0,"NC",1,1,2.384,100
"4_79","36",1,3,"SFW","weak",7,7,"Slow",NA,NA,0,"C",3,1,3.117,50
"4_79","36",1,3,"SFW","weak",8,14,"Slow",NA,NA,0,"C",3,1,5.283,100
"4_79","36",1,3,"SFW","weak",9,2,"Slow",NA,NA,0,"NC",1,1,2.583,70
"4_79","36",1,3,"SFW","weak",10,4,"Slow",NA,NA,0,"C",3,1,5.6,100
"4_79","36",1,3,"SFW","weak",11,19,"Fast",0,1,0,"C",1,0,2.917,100
"4_79","36",1,3,"SFW","weak",12,16,"Fast",0,1,0,"C",3,1,2.634,100
"4_79","36",1,3,"SFW","weak",13,18,"Fast",1,1,1,"NC",NA,1,5.034,NA
"4_79","36",1,3,"SFW","weak",14,1,"Fast",0,1,0,"NC",1,1,2.867,60
"4_79","36",1,3,"SFW","weak",15,6,"Fast",0,0,1,"C",3,1,2.184,100
"4_79","36",1,3,"SFW","weak",16,11,"Fast",0,1,0,"C",1,0,3.183,100
"4_79","36",1,3,"SFW","weak",17,13,"Fast",0,0,1,"C",3,1,3.4,100
"4_79","36",1,3,"SFW","weak",18,9,"Fast",0,0,1,"NC",3,0,4.933,100
"4_79","36",1,3,"SFW","weak",19,20,"Fast",0,1,0,"NC",1,1,4.084,100
"4_79","36",1,3,"SFW","weak",20,17,"Fast",0,1,0,"NC",1,1,4.4,100
"4_80","42",2,3,"FSS","strong",1,19,"Fast",0,1,0,"NC",1,1,1.833,100
"4_80","42",2,3,"FSS","strong",2,12,"Fast",0,0,1,"C",1,0,2.715,100
"4_80","42",2,3,"FSS","strong",3,3,"Fast",0,1,0,"NC",1,1,1.633,100
"4_80","42",2,3,"FSS","strong",4,11,"Fast",0,1,0,"NC",1,1,3.666,75
"4_80","42",2,3,"FSS","strong",5,5,"Fast",0,1,0,"NC",1,1,2.199,75
"4_80","42",2,3,"FSS","strong",6,10,"Fast",0,1,0,"C",1,0,3.349,50
"4_80","42",2,3,"FSS","strong",7,16,"Fast",0,1,0,"C",4,0,4.983,0
"4_80","42",2,3,"FSS","strong",8,14,"Fast",0,0,1,"NC",1,1,2.783,100
"4_80","42",2,3,"FSS","strong",9,9,"Fast",0,1,0,"C",1,0,2.483,100
"4_80","42",2,3,"FSS","strong",10,1,"Fast",0,1,0,"C",3,1,3.848,75
"4_80","42",2,3,"FSS","strong",11,8,"Slow",NA,NA,0,"NC",1,1,2.166,100
"4_80","42",2,3,"FSS","strong",12,15,"Slow",NA,NA,0,"NC",1,1,3.715,100
"4_80","42",2,3,"FSS","strong",13,20,"Slow",NA,NA,0,"C",1,0,3.249,75
"4_80","42",2,3,"FSS","strong",14,7,"Slow",NA,NA,0,"C",3,1,6.231,75
"4_80","42",2,3,"FSS","strong",15,6,"Slow",NA,NA,0,"NC",1,1,3.166,100
"4_80","42",2,3,"FSS","strong",16,2,"Slow",NA,NA,0,"C",3,1,4.648,100
"4_80","42",2,3,"FSS","strong",17,18,"Slow",NA,NA,0,"C",3,1,3.265,100
"4_80","42",2,3,"FSS","strong",18,4,"Slow",NA,NA,0,"C",3,1,2.965,100
"4_80","42",2,3,"FSS","strong",19,13,"Slow",NA,NA,0,"NC",1,1,2.666,100
"4_80","42",2,3,"FSS","strong",20,17,"Slow",NA,NA,0,"NC",1,1,2.516,100
"4_81","34",1,4,"SFW","weak",1,14,"Slow",NA,NA,0,"C",1,0,3.363,100
"4_81","34",1,4,"SFW","weak",2,9,"Slow",NA,NA,0,"NC",1,1,7.794,90
"4_81","34",1,4,"SFW","weak",3,3,"Slow",NA,NA,0,"NC",1,1,2.064,100
"4_81","34",1,4,"SFW","weak",4,1,"Slow",NA,NA,0,"C",3,1,6.779,100
"4_81","34",1,4,"SFW","weak",5,17,"Slow",NA,NA,0,"C",1,0,2.397,100
"4_81","34",1,4,"SFW","weak",6,6,"Slow",NA,NA,0,"NC",1,1,5.263,99
"4_81","34",1,4,"SFW","weak",7,8,"Slow",NA,NA,0,"C",3,1,2.913,100
"4_81","34",1,4,"SFW","weak",8,4,"Slow",NA,NA,0,"NC",1,1,3.363,100
"4_81","34",1,4,"SFW","weak",9,2,"Slow",NA,NA,0,"NC",1,1,8.792,90
"4_81","34",1,4,"SFW","weak",10,5,"Slow",NA,NA,0,"C",4,0,2.698,100
"4_81","34",1,4,"SFW","weak",11,10,"Fast",0,1,0,"NC",1,1,3.234,90
"4_81","34",1,4,"SFW","weak",12,18,"Fast",0,1,0,"C",3,1,2.415,100
"4_81","34",1,4,"SFW","weak",13,20,"Fast",0,1,0,"C",3,1,2.914,100
"4_81","34",1,4,"SFW","weak",14,16,"Fast",1,1,1,"C",NA,1,5.031,NA
"4_81","34",1,4,"SFW","weak",15,19,"Fast",0,0,1,"C",3,1,3.563,100
"4_81","34",1,4,"SFW","weak",16,7,"Fast",1,1,1,"NC",NA,1,5.063,NA
"4_81","34",1,4,"SFW","weak",17,12,"Fast",0,1,0,"C",1,0,2.065,100
"4_81","34",1,4,"SFW","weak",18,15,"Fast",0,1,0,"NC",1,1,2.446,100
"4_81","34",1,4,"SFW","weak",19,11,"Fast",0,1,0,"NC",1,1,3.447,90
"4_81","34",1,4,"SFW","weak",20,13,"Fast",0,1,0,"NC",1,1,1.616,100
"4_82","25",2,3,"FSS","strong",1,19,"Fast",0,1,0,"NC",1,1,2.051,100
"4_82","25",2,3,"FSS","strong",2,20,"Fast",0,1,0,"NC",1,1,2.15,100
"4_82","25",2,3,"FSS","strong",3,9,"Fast",1,1,1,"C",NA,1,5.03,NA
"4_82","25",2,3,"FSS","strong",4,5,"Fast",0,1,0,"C",3,1,3.217,100
"4_82","25",2,3,"FSS","strong",5,18,"Fast",0,0,1,"C",3,1,3.018,100
"4_82","25",2,3,"FSS","strong",6,14,"Fast",0,0,1,"NC",1,1,2.932,80
"4_82","25",2,3,"FSS","strong",7,12,"Fast",0,1,0,"NC",1,1,2.185,100
"4_82","25",2,3,"FSS","strong",8,7,"Fast",0,1,0,"NC",1,1,2.765,100
"4_82","25",2,3,"FSS","strong",9,15,"Fast",0,1,0,"C",1,0,2.284,100
"4_82","25",2,3,"FSS","strong",10,1,"Fast",0,1,0,"C",3,1,3.133,100
"4_82","25",2,3,"FSS","strong",11,11,"Slow",NA,NA,0,"NC",1,1,2.731,100
"4_82","25",2,3,"FSS","strong",12,17,"Slow",NA,NA,0,"NC",1,1,2.199,100
"4_82","25",2,3,"FSS","strong",13,10,"Slow",NA,NA,0,"NC",2,0,3.165,100
"4_82","25",2,3,"FSS","strong",14,3,"Slow",NA,NA,0,"C",1,0,2.899,50
"4_82","25",2,3,"FSS","strong",15,6,"Slow",NA,NA,0,"C",1,0,3.18,25
"4_82","25",2,3,"FSS","strong",16,13,"Slow",NA,NA,0,"NC",1,1,2.25,100
"4_82","25",2,3,"FSS","strong",17,16,"Slow",NA,NA,0,"C",3,1,2.885,100
"4_82","25",2,3,"FSS","strong",18,8,"Slow",NA,NA,0,"C",3,1,4.116,100
"4_82","25",2,3,"FSS","strong",19,2,"Slow",NA,NA,0,"C",4,0,4.649,100
"4_82","25",2,3,"FSS","strong",20,4,"Slow",NA,NA,0,"NC",1,1,3.032,100
"4_83","33",1,4,"SFS","strong",1,15,"Slow",NA,NA,0,"C",1,0,5.15,100
"4_83","33",1,4,"SFS","strong",2,10,"Slow",NA,NA,0,"C",3,1,8.749,100
"4_83","33",1,4,"SFS","strong",3,7,"Slow",NA,NA,0,"NC",1,1,4.185,100
"4_83","33",1,4,"SFS","strong",4,3,"Slow",NA,NA,0,"NC",2,0,4.167,50
"4_83","33",1,4,"SFS","strong",5,19,"Slow",NA,NA,0,"C",1,0,3.116,100
"4_83","33",1,4,"SFS","strong",6,2,"Slow",NA,NA,0,"C",3,1,4.767,100
"4_83","33",1,4,"SFS","strong",7,20,"Slow",NA,NA,0,"NC",1,1,5.65,100
"4_83","33",1,4,"SFS","strong",8,16,"Slow",NA,NA,0,"NC",1,1,5.333,100
"4_83","33",1,4,"SFS","strong",9,13,"Slow",NA,NA,0,"C",1,0,1.567,100
"4_83","33",1,4,"SFS","strong",10,9,"Slow",NA,NA,0,"NC",1,1,4.732,100
"4_83","33",1,4,"SFS","strong",11,12,"Fast",0,1,0,"NC",1,1,3.299,100
"4_83","33",1,4,"SFS","strong",12,1,"Fast",1,1,1,"NC",NA,1,5.033,NA
"4_83","33",1,4,"SFS","strong",13,11,"Fast",0,1,0,"C",2,0,3.266,60
"4_83","33",1,4,"SFS","strong",14,6,"Fast",0,1,0,"C",1,0,4.7,50
"4_83","33",1,4,"SFS","strong",15,18,"Fast",0,1,0,"NC",1,1,4.383,100
"4_83","33",1,4,"SFS","strong",16,17,"Fast",0,1,0,"C",1,0,3.068,100
"4_83","33",1,4,"SFS","strong",17,4,"Fast",0,1,0,"NC",1,1,2.334,100
"4_83","33",1,4,"SFS","strong",18,14,"Fast",0,1,0,"C",1,0,2.399,100
"4_83","33",1,4,"SFS","strong",19,5,"Fast",0,0,1,"C",1,0,2.733,100
"4_83","33",1,4,"SFS","strong",20,8,"Fast",0,1,0,"NC",1,1,1.783,100
"4_84","25",1,3,"SFS","strong",1,19,"Slow",NA,NA,0,"C",1,0,7.148,100
"4_84","25",1,3,"SFS","strong",2,3,"Slow",NA,NA,0,"NC",3,0,11.179,100
"4_84","25",1,3,"SFS","strong",3,20,"Slow",NA,NA,0,"C",1,0,2.888,100
"4_84","25",1,3,"SFS","strong",4,1,"Slow",NA,NA,0,"NC",1,1,6.906,100
"4_84","25",1,3,"SFS","strong",5,8,"Slow",NA,NA,0,"NC",1,1,3.029,100
"4_84","25",1,3,"SFS","strong",6,16,"Slow",NA,NA,0,"C",4,0,11.538,100
"4_84","25",1,3,"SFS","strong",7,18,"Slow",NA,NA,0,"NC",1,1,8.346,100
"4_84","25",1,3,"SFS","strong",8,7,"Slow",NA,NA,0,"C",3,1,10.58,100
"4_84","25",1,3,"SFS","strong",9,14,"Slow",NA,NA,0,"C",1,0,6.906,100
"4_84","25",1,3,"SFS","strong",10,17,"Slow",NA,NA,0,"NC",1,1,2.988,100
"4_84","25",1,3,"SFS","strong",11,2,"Fast",0,1,0,"C",3,1,4.282,100
"4_84","25",1,3,"SFS","strong",12,15,"Fast",0,1,0,"NC",1,1,3.464,100
"4_84","25",1,3,"SFS","strong",13,12,"Fast",0,1,0,"NC",1,1,4.014,100
"4_84","25",1,3,"SFS","strong",14,11,"Fast",0,1,0,"C",1,0,4.082,100
"4_84","25",1,3,"SFS","strong",15,4,"Fast",0,1,0,"C",3,1,3.475,100
"4_84","25",1,3,"SFS","strong",16,5,"Fast",0,1,0,"C",1,0,2.75,100
"4_84","25",1,3,"SFS","strong",17,6,"Fast",0,1,0,"NC",1,1,3.432,100
"4_84","25",1,3,"SFS","strong",18,9,"Fast",0,1,0,"NC",1,1,4.265,100
"4_84","25",1,3,"SFS","strong",19,13,"Fast",0,1,0,"C",1,0,2.898,100
"4_84","25",1,3,"SFS","strong",20,10,"Fast",0,1,0,"NC",4,0,4.507,100
"4_85","48",2,3,"FSW","weak",1,5,"Fast",0,1,0,"NC",1,1,3.55,100
"4_85","48",2,3,"FSW","weak",2,18,"Fast",0,1,0,"NC",1,1,3.018,75
"4_85","48",2,3,"FSW","weak",3,16,"Fast",1,0,1,"C",NA,1,5.032,NA
"4_85","48",2,3,"FSW","weak",4,4,"Fast",0,0,1,"C",4,0,2.498,30
